id;title;year;references;abstract
2082148511;Characterizing the spatial structure of Mangrove features for optimizing image-based mangrove mapping;2014.0;[];Understanding the relationship between the size of mangrove structural features and the optimum image pixel size is essential to support effective mapping activities in mangrove environments. This study developed a method to estimate the optimum image pixel size for accurately mapping mangrove features (canopy types and features (gaps, tree crown), community, and cover types) and tested the applicability of the results. Semi-variograms were used to characterize the spatial structure of mangrove vegetation by estimating the size of dominant image features in WorldView-2 imagery resampled over a range of pixel sizes at several mangrove areas in Moreton Bay, Australia. The results show that semi-variograms detected the variations in the structural properties of mangroves in the study area and its forms were controlled by the image pixel size, the spectral-band used, and the spatial characteristics of the scene object, e.g., tree or gap. This information was synthesized to derive the optimum image pixel size for mapping mangrove structural and compositional features at specific spatial scales. Interpretation of semi-variograms combined with field data and visual image interpretation confirms that certain vegetation structural features are detectable at specific scales and can be optimally detected using a specific image pixel size. The analysis results provide a basis for multi-scale mangrove mapping using high spatial resolution image datasets.
2082839354;A bi-objective model to optimize reliability and cost of system with a choice of redundancy strategies;2012.0;[];Reliability problems are an important type of optimization problems that are motivated by different needs of real-world applications such as telecommunication systems, transformation systems, and electrical systems, so on. This paper studies a special type of these problems which is called redundancy allocation problem (RAP) and develops a bi-objective RAP (BORAP). The model includes non-repairable series-parallel systems in which the redundancy strategy is considered as a decision variable for individual subsystems. The objective functions of the model are (1) maximizing system reliability and (2) minimizing the system cost. Meanwhile, subject to system-level constraint, the best redundancy strategy among active or cold-standby, component type, and the redundancy level for each subsystem should be determined. To have a more practical model, we have also considered non-constant component hazard functions and imperfect switching of cold-standby redundant component. To solve the model, since RAP belong to the NP-hard class of the optimization problems, two effective multi-objective metaheuristic algorithms named non-dominated sorting genetic algorithms (NSGA-II) and multi-objective particle swarm optimization (MOPSO) are proposed. Finally, the performance of the algorithms is analyzed on a typical case and conclusions are demonstrated.
2083044905;Integrating Millimeter Wave Radar with a Monocular Vision Sensor for On-Road Obstacle Detection Applications;2011.0;[];This paper presents a systematic scheme for fusing millimeter wave (MMW) radar and a monocular vision sensor for on-road obstacle detection. As a whole, a three-level fusion strategy based on visual attention mechanism and driver’s visual consciousness is provided for MMW radar and monocular vision fusion so as to obtain better comprehensive performance. Then an experimental method for radar-vision point alignment for easy operation with no reflection intensity of radar and special tool requirements is put forward. Furthermore, a region searching approach for potential target detection is derived in order to decrease the image processing time. An adaptive thresholding algorithm based on a new understanding of shadows in the image is adopted for obstacle detection, and edge detection is used to assist in determining the boundary of obstacles. The proposed fusion approach is verified through real experimental examples of on-road vehicle/pedestrian detection. In the end, the experimental results show that the proposed method is simple and feasible.
2083147990;Some Syntactical Observations on Linear Logic;1991.0;[];
2083253722;Constructing Sobol Sequences with Better Two-Dimensional Projections;2008.0;[];Direction numbers for generating Sobol$u0027$ sequences that satisfy the so-called Property A in up to 1111 dimensions have previously been given in Joe and Kuo [ACM Trans. Math. Software, 29 (2003), pp. 49-57]. However, these Sobol$u0027$ sequences may have poor two-dimensional projections. Here we provide a new set of direction numbers alleviating this problem. These are obtained by treating Sobol$u0027$ sequences in $d$ dimensions as $(t,d)$-sequences and then optimizing the $t$-values of the two-dimensional projections. Our target dimension is 21201.
2083780116;Machine learning for medical diagnosis: history, state of the art and perspective;2001.0;[];The paper provides an overview of the development of intelligent data analysis in medicine from a machine learning perspective: a historical view, a state-of-the-art view, and a view on some future trends in this subfield of applied artificial intelligence. The paper is not intended to provide a comprehensive overview but rather describes some subareas and directions which from my personal point of view seem to be important for applying machine learning in medical diagnosis. In the historical overview, I emphasize the naive Bayesian classifier, neural networks and decision trees. I present a comparison of some state-of-the-art systems, representatives from each branch of machine learning, when applied to several medical diagnostic tasks. The future trends are illustrated by two case studies. The first describes a recently developed method for dealing with reliability of decisions of classifiers, which seems to be promising for intelligent data analysis in medicine. The second describes an approach to using machine learning in order to verify some unexplained phenomena from complementary medicine, which is not (yet) approved by the orthodox medical community but could in the future play an important role in overall medical diagnosis and treatment.
2083830795;Throughput analysis for order picking system with multiple pickers and aisle congestion considerations;2012.0;[];Most of previous studies in picker-to-parts warehousing systems investigated only single-picker operations and are therefore adequate to evaluate order picking efficiency by travel distance as aisle congestion never takes place in such systems. In real world applications, the congestion inevitably occurs when a system has multiple pickers working together within the same region. This paper presents an approximation method based on a GI/G/1 closed queueing network by using self-correcting approximation technique algorithm to evaluate the throughput time of an order picking system with multiple pickers and aisle congestion considerations for different routing policies. The results generated by the proposed method are compared and validated via simulation model using eM-plant simulator for different sizes of warehouses. The results indicate that the approximation method appears to be sufficiently accurate for practical purposes. The sensitivity analysis of the throughput time with respect to order sizes, number of pickers and number of aisles are conducted and the performance of different item storage policies are also evaluated using the proposed approximation model.
2084160675;Robust ordinal regression in preference learning and ranking;2013.0;[];Multiple Criteria Decision Aiding (MCDA) offers a diversity of approaches designed for providing the decision maker (DM) with a recommendation concerning a set of alternatives (items, actions) evaluated from multiple points of view, called criteria. This paper aims at drawing attention of the Machine Learning (ML) community upon recent advances in a representative MCDA methodology, called Robust Ordinal Regression (ROR). ROR learns by examples in order to rank a set of alternatives, thus considering a similar problem as Preference Learning (ML-PL) does. However, ROR implements the interactive preference construction paradigm, which should be perceived as a mutual learning of the model and the DM. The paper clarifies the specific interpretation of the concept of preference learning adopted in ROR and MCDA, comparing it to the usual concept of preference learning considered within ML. This comparison concerns a structure of the considered problem, types of admitted preference information, a character of the employed preference models, ways of exploiting them, and techniques to arrive at a final ranking.
2085144121;Self-adaptation of mobile systems driven by the Common Variability Language;2015.0;[];The execution context in which pervasive systems or mobile computing run changes continually. Hence, applications for these systems require support for self-adaptation to the continual context changes. Most of the approaches for self-adaptive systems implement a reconfiguration service that receives as input the list of all possible configurations and the plans to switch between them. In this paper we present an alternative approach for the automatic generation of application configurations and the reconfiguration plans at runtime. With our approach, the generated configurations are optimal as regards different criteria, such as functionality or resource consumption (e.g. battery or memory). This is achieved by: (1) modelling architectural variability at design-time using the Common Variability Language (CVL), and (2) using a genetic algorithm that finds nearly-optimal configurations at run-time using the information provided by the variability model. We also specify a case study and we use it to evaluate our approach, showing that it is efficient and suitable for devices with scarce resources. We specify an approach for the dynamic reconfiguration of mobile applications.We model a mobile application with variability which can be reconfigured at runtime.We simulate the execution of the mobile application when our dynamic reconfiguration service is applied and not applied, respectively.We measure the battery life as well as the overall utility of the application perceived by the user.Applying our dynamic reconfiguration, the battery life is incremented by 45.9% and the utility is incremented by 10.31%.
2085422494;The Financing of Innovative SMEs: a multicriteria credit rating model;2015.0;[];Small and Medium-sized Enterprises (SMEs) face many obstacles when they try to access the credit market. These obstacles increase if the SMEs are innovative. In this case, financial data are insufficient or even unreliable. Thus, building a judgmental rating model, mainly based on qualitative criteria (soft information), is very important to finance SMEs’ activities. Till now, there has not been a multicriteria credit risk model based on soft information for innovative SMEs. In this paper, we try to fill this gap by presenting a multicriteria credit risk model named ELECTRE-TRI. A SMAA-TRI analysis is also implemented to obtain robust SMEs’ assignments to the risk classes. SMAA-TRI incorporates ELECTRE-TRI by considering different sets of preference parameters and uncertainty in the data via Monte Carlo simulations. Finally, we carry out a real case study with the aim of illustrating the multicriteria credit risk model.
2085925999;LAICOS: an open source platform for personalized social web search;2013.0;[];In this paper, we introduce LAICOS, a social Web search engine as a contribution to the growing area of Social Information Retrieval (SIR). Social information and personalization are at the heart of LAICOS. On the one hand, the social context of documents is added as a layer to their textual content traditionally used for indexing to provide Personalized Social Document Representations. On the other hand, the social context of users is used for the query expansion process using the Personalized Social Query Expansion framework (PSQE) proposed in our earlier works. We describe the different components of the system while relying on social bookmarking systems as a source of social information for personalizing and enhancing the IR process. We show how the internal structure of indexes as well as the query expansion process operated using social information.
2086726476;Combining QoS prediction and customer satisfaction estimation to solve cloud service trustworthiness evaluation problems;2014.0;[];The collection and combination of assessment data in trustworthiness evaluation of cloud service is challenging, notably because QoS value may be missing in offline evaluation situation due to the time-consuming and costly cloud service invocation. Considering the fact that many trustworthiness evaluation problems require not only objective measurement but also subjective perception, this paper designs a novel framework named CSTrust for conducting cloud service trustworthiness evaluation by combining QoS prediction and customer satisfaction estimation. The proposed framework considers how to improve the accuracy of QoS value prediction on quantitative trustworthy attributes, as well as how to estimate the customer satisfaction of target cloud service by taking advantages of the perception ratings on qualitative attributes. The proposed methods are validated through simulations, demonstrating that CSTrust can effectively predict assessment data and release evaluation results of trustworthiness.
2086869454;Two effective measures of intuitionistic fuzzy entropy;2010.0;[];Based on the concept of fuzzy entropy, two effective measures of intuitionistic fuzzy entropy are proposed in intuitionistic fuzzy information, and then the essential properties of these measures are introduced. These measures are a generalized version of the fuzzy entropy and a complementarity of existing entropy for intuitionistic fuzzy sets. Based on this generalization, a connection between the concepts of the fuzzy entropy and the intuitionistic fuzzy entropy is established. Finally, a numeral example is given to show that the information measures of the proposed intuitionistic fuzzy entropy are reasonable and effective by the comparison of the proposed entropy and existing entropy.
2086871667;Fuzzy fault tree analysis: a review of concept and application;2013.0;[];Fault tree analysis (FTA) is a widely used method for analyzing a system’s failure logic and calculating overall reliability. However, application of conventional FTA has some shortcomings, e.g. in handling the uncertainties, allowing the use of linguistic variables, and integrating human error in failure logic model. Hence, Fuzzy set theory has been proposed to overcome the limitation of conventional FTA. Fuzzy logic provides a framework whereby basic notions such as similarity, uncertainty and preference can be modeled effectively. The aim of this paper is to present a review of the concept of fuzzy theory with fault tree analysis and their applications since 1981, to reflect the current status of Fuzzy fault tree analysis (FFTA) methodologies, their strengths, weaknesses, and their applications. This paper explains the fundamentals of fuzzy theory and describes application of fuzzy importance for using FFTA. The concept of the failure possibility and uncertainty analysis by using FFTA is discussed, and concludes with discussion on the application of FFTA in different fields. The review reveals the effectiveness of the FFTA in comparison with conventional FTA, when there is inadequate amount of accurate reliability oriented information.
2087757910;Direction finding in partly calibrated uniform linear arrays with unknown gains and phases;2015.0;[];Recently, we considered the problem of direction finding with partly calibrated uniform linear arrays (ULAs) with unknown gains and phases and proposed an ESPRIT-like method for direction-of-arrival (DOA) estimation. It was shown that the DOAs, together with unknown sensor gains and phases in the uncalibrated portion of the array, can be estimated in closed form. However, the identifiability of DOA estimation has not yet been addressed. Moreover, though the proposed method performs better than existing ones, it uses the overlapping subarrays only. Thus it is possible to further improve the performance if the whole array aperture is employed. To fill this gap, two main issues are addressed in this paper. First, the ESPRIT-like algorithm is reinvestigated and conditions ensuring the uniqueness of DOA estimates and identifiability are derived. Second, by exploiting the subspace principle, a refining scheme is proposed that is able to improve the performance of the ESPRIT-like algorithm. Numerical examples are carried out to demonstrate the identifiability issue and performance of the refinement.
2088049833;Selective Search for Object Recognition;2013.0;[];This paper addresses the problem of generating possible object locations for use in object recognition. We introduce selective search which combines the strength of both an exhaustive search and segmentation. Like segmentation, we use the image structure to guide our sampling process. Like exhaustive search, we aim to capture all possible object locations. Instead of a single technique to generate possible object locations, we diversify our search and use a variety of complementary image partitionings to deal with as many image conditions as possible. Our selective search results in a small set of data-driven, class-independent, high quality locations, yielding 99 % recall and a Mean Average Best Overlap of 0.879 at 10,097 locations. The reduced number of locations compared to an exhaustive search enables the use of stronger machine learning techniques and stronger appearance models for object recognition. In this paper we show that our selective search enables the use of the powerful Bag-of-Words model for recognition. The selective search software is made publicly available (Software: http://disi.unitn.it/~uijlings/SelectiveSearch.html ).
2088363515;Approximate Dynamic Programming for Ambulance Redeployment;2010.0;[];We present an approximate dynamic programming approach for making ambulance redeployment decisions in an emergency medical service system. The primary decision is where we should redeploy idle ambulances so as to maximize the number of calls reached within a delay threshold. We begin by formulating this problem as a dynamic program. To deal with the high-dimensional and uncountable state space in the dynamic program, we construct approximations to the value function that are parameterized by a small number of parameters. We tune the parameters using simulated cost trajectories of the system. Computational experiments demonstrate the performance of the approach on emergency medical service systems in two metropolitan areas. We report practically significant improvements in performance relative to benchmark static policies.
2088440111;Promoting congestion control in opportunistic networks;2010.0;[];This paper is concerned with congestion aware forwarding algorithms within opportunistic networks. We remove the reoccurring assumption of unlimited storage, and make it evident that congestion is a prominent problem that needs to be addressed. We propose a distributed congestion control algorithm that adaptively chooses the next hop based on contact history and statistics, as well as storage statistics. We aim to distribute the load away from the storage hotspots in order to spread the traffic around. We perform an extensive set of trace driven simulations for “several-to-many” communication patterns in opportunistic networks. We show that congestion control is an essential component in the transfer of data in opportunistic networks, and can be achieved in a fully open loop manner and by only local dissemination of statistics of nodes availability and connectivity. Our results with real connectivity traces show that by using novel availability heuristic we achieve higher levels of sent and delivered packets and outperform current opportunistic forwarding protocols, such as SimBetTS and FairRoute.
2088615732;Positive solutions of an abstract fractional semipositone differential system model for bioprocesses of HIV infection;2015.0;[];The  fractional dynamics model is based on a class of bioprocesses of HIV infection.The nonlinear terms and boundary conditions all depend on fractional derivatives of unknown functions.The system is singular and semipositone.The system involves some uncertain parametrical variations λ . Fractional order derivative is nonlocal which exhibits a long time memory behavior. With advantage of these, fractional order dynamic system models are more accurate than integer order ones in understanding the dynamic behavior of bioprocesses such as HIV infection. In this paper, we systematically study the existence of positive solutions of an  fractional semipositone differential system involving integral boundary conditions arising from the study of HIV infection models. By using the fixed point theorem in cone, some new results are established and an example is given to demonstrate the application of our main results.
2088692353;ThinkAir: Dynamic resource allocation and parallel execution in the cloud for mobile code offloading;2012.0;[];Smartphones have exploded in popularity in recent years, becoming ever more sophisticated and capable. As a result, developers worldwide are building increasingly complex applications that require ever increasing amounts of computational power and energy. In this paper we propose ThinkAir, a framework that makes it simple for developers to migrate their smartphone applications to the cloud. ThinkAir exploits the concept of smartphone virtualization in the cloud and provides method-level computation offloading. Advancing on previous work, it focuses on the elasticity and scalability of the cloud and enhances the power of mobile cloud computing by parallelizing method execution using multiple virtual machine (VM) images. We implement ThinkAir and evaluate it with a range of benchmarks starting from simple micro-benchmarks to more complex applications. First, we show that the execution time and energy consumption decrease two orders of magnitude for a N-queens puzzle application and one order of magnitude for a face detection and a virus scan application. We then show that a parallelizable application can invoke multiple VMs to execute in the cloud in a seamless and on-demand manner such as to achieve greater reduction on execution time and energy consumption. We finally use a memory-hungry image combiner tool to demonstrate that applications can dynamically request VMs with more computational power in order to meet their computational requirements.
2088979095;A robust trust model for service-oriented systems;2013.0;[];In service-oriented computing applications, service consumers and providers need to evaluate the trust levels of potential partners before engaging in interactions. The accuracy of trust evaluation greatly affects the success rate of the interaction. Trust evaluation is a challenging problem in open and dynamic environment as there is no central mediator to manage standardized evaluation criteria or reputation records. In this paper, a novel trust model, called the priority-based trust model, is presented. The model derives the trustworthiness of a service provider from designated referees and its historical performance. In addition, consumers can specify their preferred priorities which will affect the result of trust evaluations. The experimental results show that the proposed model has better performance than other trust models, especially in open and dynamic environments. Highlights? A robust trust model for service-oriented systems. ? Trust evaluation in distributed and dynamic environments. ? Derivation of more objective trust information from different aspects.
2089160254;Fuzzy Goals for Requirements-Driven Adaptation;2010.0;[];"Self-adaptation is imposing as a key characteristic of many modern software systems to tackle their complexity and cope with the many environments in which they can operate. Self-adaptation is a requirement per-se, but it also impacts the other (conventional) requirements of the system; all these new and old requirements must be elicited and represented in a coherent and homogenous way. This paper presents FLAGS, an innovative goal model that generalizes the KAOS model, adds adaptive goals to embed adaptation countermeasures, and fosters self-adaptation by considering requirements as live, runtime entities. FLAGS also distinguishes between crisp goals, whose satisfaction is boolean, and fuzzy goals, whose satisfaction is represented through fuzzy constraints. Adaptation countermeasures are triggered by violated goals and the goal model is modified accordingly to maintain a coherent view of the system and enforce adaptation directives on the running system. The main elements of the approach are demonstrated through an example application."
2089677243;Decision support tools for ambulance dispatch and relocation;2007.0;[];In this paper, the development of decision support tools for dynamic ambulance relocation and automatic ambulance dispatching is described. The ambulance dispatch problem is to choose which ambulance to send to a patient. The dynamic ambulance relocation problem occurs in the operational control of ambulances. The objective is to find new locations for some of the ambulances, to increase the preparedness in the area of responsibility. Preparedness is a way of evaluating the ability to serve potential patients with ambulances now and in the future. Computational tests using a simulation model show that the tools are beneficial in reducing the waiting periods for the patients.
2090072113;A framework for ranking of cloud computing services;2013.0;[];Cloud computing is revolutionizing the IT industry by enabling them to offer access to their infrastructure and application services on a subscription basis. As a result, several enterprises including IBM, Microsoft, Google, and Amazon have started to offer different Cloud services to their customers. Due to the vast diversity in the available Cloud services, from the customeru0027s point of view, it has become difficult to decide whose services they should use and what is the basis for their selection. Currently, there is no framework that can allow customers to evaluate Cloud offerings and rank them based on their ability to meet the useru0027s Quality of Service (QoS) requirements. In this work, we propose a framework and a mechanism that measure the quality and prioritize Cloud services. Such a framework can make a significant impact and will create healthy competition among Cloud providers to satisfy their Service Level Agreement (SLA) and improve their QoS. We have shown the applicability of the ranking framework using a case study.
2090226449;Multiple positive solutions of a singular fractional differential equation with negatively perturbed term;2012.0;[];   Let      D    0  +    α      be the standard Riemann–Liouville derivative. We discuss the existence of multiple positive solutions for the following fractional differential equation with a negatively perturbed term       {     −    D    0  +    α    u   (  t  )   =  p   (  t  )   f   (  t  ,  u   (  t  )   )   −  q   (  t  )   ,    0    t    1  ,      u   (  0  )   =    u    ′     (  0  )   =  u   (  1  )   =  0  ,            where    2    α  ≤  3    is a real number, the perturbed term    q  :   (  0  ,  1  )   →   [  0  ,  +  ∞  )     is Lebesgue integrable and may be singular at some zero measures set of [0,1], which implies the nonlinear term may change sign.
2090515334;Helmholtz Equation with Artificial Boundary Conditions in a Two-Dimensional Waveguide;2012.0;[];We consider a time-harmonic acoustic wave propagation problem in a two-dimensional water waveguide confined between a horizontal surface and a locally varying bottom. We formulate a model based on the Helmholtz equation coupled with nonlocal Dirichlet-to-Neumann boundary conditions imposed on two artificial boundaries. We establish the well-posedness of the associated variational problem, under the assumption of a downsloping bottom, by showing stability estimates in appropriate function spaces. The outcome of some numerical experiments with a code implementing a standard/Galerkin finite element approximation of the variational formulation of the model are also presented.
2091015960;Excluded permutation matrices and the Stanley-Wilf conjecture;2004.0;[];This paper examines the extremal problem of how many 1-entries an n × n 0-1 matrix can have that avoids a certain fixed submatrix P. For any permutation matrix P we prove a linear bound, settling a conjecture of Zoltan Furedi and Peter Hajnal (Discrete Math. 103(1992) 233). Due to the work of Martin Klazar (D. Krob, A.A. Mikhalev, A.V. Mikhalev (Eds.), Formal Power Series and Algebraics Combinatorics, Springer, Berlin, 2000, pp. 250-255), this also settles the conjecture of Stanley and Wilf on the number of n -permutations avoiding a fixed permutation and a related conjecture of Alon and Friedgut (J. Combin Theory Ser A 89(2000) 133).
2091118421;Metalearning: a survey of trends and technologies;2015.0;[];Metalearning attracted considerable interest in the machine learning community in the last years. Yet, some disagreement remains on what does or what does not constitute a metalearning problem and in which contexts the term is used in. This survey aims at giving an all-encompassing overview of the research directions pursued under the umbrella of metalearning, reconciling different definitions given in scientific literature, listing the choices involved when designing a metalearning system and identifying some of the future research challenges in this domain.
2091224289;Linear SVM classification using boosting HOG features for vehicle detection in low-altitude airborne videos;2011.0;[];Visual surveillance from low-altitude airborne platforms has been widely addressed in recent years. Moving vehicle detection is an important component of such a system, which is a very challenging task due to illumination variance and scene complexity. Therefore, a boosting Histogram Orientation Gradients (boosting HOG) feature is proposed in this paper. This feature is not sensitive to illumination change and shows better performance in characterizing object shape and appearance. Each of the boosting HOG feature is an output of an adaboost classifier, which is trained using all bins upon a cell in traditional HOG features. All boosting HOG features are combined to establish the final feature vector to train a linear SVM classifier for vehicle classification. Compared with classical approaches, the proposed method achieved better performance in higher detection rate, lower false positive rate and faster detection speed.
2091260227;Fast evaluation of logarithms in fields of characteristic two;1984.0;[];A method for determining logarithms in GF (2^{n}) is presented. Its asymptotic running time is O(\exp (cn^{1/3} \log^{2/3} n)) for a small constant c , while, by comparison, Adlemanu0027s scheme runs in time O(\exp (c^{u0027}n^{1/2} \log^{1/2} n )) . The ideas give a dramatic improvement even for moderate-sized fields such as GF (2^{127}) , and make (barely) possible computations in fields of size around 2^{400} . The method is not applicable to GF (q) for a large prime q .
2091275864;Intuitionistic fuzzy information - Applications to pattern recognition;2007.0;[];This paper addresses the issue of information-theoretic discrimination measures for intuitionistic fuzzy sets (IFSs). Although many measures of distance, similarity, dissimilarity, and correlation between IFSs have been proposed, there is no reference regarding information-driven measures used for comparison between sets. In this work we introduce the concepts of discrimination information and cross-entropy in the intuitionistic fuzzy setting and we derive an extension of the De Luca-Termini nonprobabilistic entropy for IFSs. Based on this entropy, we reveal an intuitive and mathematical connection between the notions of entropy for fuzzy sets (FSs) and IFSs in terms of fuzziness and intuitionism. Finally, we demonstrate the efficiency of the proposed discrimination information measure for pattern recognition, medical diagnosis, and image segmentation.
2091973517;Attribute Decoration of Attack-Defense Trees;2012.0;[];Attack-defense trees can be used as part of threat and risk analysis for system development and maintenance. They are an extension of attack trees with defense measures. Moreover, tree nodes can be decorated with attributes, such as probability, impact, and penalty, to increase the expressiveness of the model. Attribute values are typically assigned based on cognitive estimations and historically recorded events. This paper presents a practical case study with attack-defense trees. First, the authors create an attack-defense tree for an RFID-based goods management system for a warehouse. Then, they explore how to use a rich set of attributes for attack and defense nodes and assign and aggregate values to obtain condensed information, such as performance indicators or other key security figures. The authors discuss different modeling choices and tradeoffs. The case study led them to define concrete guidelines that can be used by software developers, security analysts, and system owners when performing similar assessments.
2092361432;Melting the Boundaries Between Fantasy and Reality;2009.0;[];Technology goes beyond visual effects to produce alternative realities for immersive entertainment experiences. The art and science of immersive entertainment illusions engage all the senses in every direction and dimension. The theme park is an extreme example of immersive entertainment, wherein experiential entertainment designers and scenario authors project the audience into an experienced reality, whether actual or imagined. It is unparalleled by other forms of entertainment because it can sustain this illusion for thousands of people for a few minutes, a full day, or even a week. With that amount of scrutiny, theme parks present a challenge in integrating computer-generated content for experiential entertainment. Seamlessly blending the physical reality and the authoru0027s virtual fantasy is critical in creating a successful audience experience. This illusion is only effective when the author can engage and direct the audienceu0027s imaginary reality.
2092542745;Variational structure and multiple solutions for a fractional advection-dispersion equation;2014.0;[];By establishing a variational structure and using the critical point theory, we investigate the existence of multiple solutions for a class of fractional advection-dispersion equations arising from a symmetric transition of the mass flux. Several criteria for the existence of multiple nonzero solutions are established under certain assumptions.
2092718852;From the wisdom of crowds to my own judgment in microfinance through online peer-to-peer lending platforms;2012.0;[];Information asymmetry is one of the fundamental problems that online peer-to-peer (P2P) lending platforms face. This problem becomes more acute when platforms are used for microfinance, where the targeted customers are mostly economically under-privileged people. Most of the prior empirical studies have been based on data from Prosper.com or similar sites that compete in traditional consumer loan markets. Our study examines P2P lending in microfinance for which borrowers are unbankable so that signals on creditworthiness of new borrowers are very limited. In addition, microfinance customers have more incentive to repeatedly seek loans from the market. Under this microfinance setting, we examine how lenders change their decisions as creditworthiness inference becomes increasingly possible through the accumulation of transaction history. Our findings confirm that lenders seek the wisdom of crowds when information on creditworthiness is extremely limited but switch to their own judgment when more signals are transmitted through the market. Different information sets are utilized according to the structures of decisions. Due to the possibility of a repeated game, it is also shown that borrowers try to maintain a good reputation, and direct communication with lenders may adjust incorrect inference from hard data when their creditworthiness is questioned.
2092752818;Separable routing: a scheme for state-dependent routing of circuit switched telephone traffic;1992.0;[];Separable routing is the first of a number of routing schemes for circuit switched telephone traffic invented at Bellcore. These routing schemes are state dependent, in the sense that, for each call attempt, a routing decision is made on the basis of the state of the network (defined in terms of the numbers of busy and idle trunks in the various trunk groups at the moment of the call attempt). In this paper, we describe separable routing and its mathematical background. Simulation results we have presented elsewhere show that the family of state-dependent routing schemes, of which separable routing is a member, is very attractive in terms of blocking rate, built-in network management features, and behavior in the presence of traffic forecast error.
2093228967;A hypercube queuing model for facility location and redistricting in urban emergency services;1974.0;[];   This paper develops computationally efficient algorithms for studying the analytical behavior of a multi-server queuing system with distinguishable servers. The model is intended for analyzing problems of vehicle location and response district design in urban emergency services, includes interdistrict as well as intradistrict responses, and allows computation of several pointspecific as well as area-specific performance measures.
2093446084;Extensions of Results on Rainbow Hamilton Cycles in Uniform Hypergraphs;2015.0;[];Let $${K_n^{(k)}}$$ K n ( k ) be the complete k-uniform hypergraph, $${k\ge3}$$ k ? 3 , and let l be an integer such that 1 ≤ l ≤ k?1 and k?l divides n. An l-overlapping Hamilton cycle in $${K_n^{(k)}}$$ K n ( k ) is a spanning subhypergraph C of $${K_n^{(k)}}$$ K n ( k ) with n/(k?l) edges and such that for some cyclic ordering of the vertices each edge of C consists of k consecutive vertices and every pair of consecutive edges in C intersects in precisely l vertices. An edge-coloring of $${K_n^{(k)}}$$ K n ( k ) is (a, r)-bounded if every subset of a vertices of $${K_n^{(k)}}$$ K n ( k ) is contained in at most r edges of the same color. In this paper, we refine recent results of the first author, Frieze and Rucinski by proving that there is a constant c = c(k, l) such that every $${(\ell, cn^{k-\ell})}$$ ( l , c n k - l ) -bounded edge-colored $${K_n^{(k)}}$$ K n ( k ) in which no color appears more that cn k-1 times contains a rainbow l-overlapping Hamilton cycle. We also show that there is a constant c? = c?(k, l) such that every (l, c?n k-l)-bounded edge-colored $${K_n^{(k)}}$$ K n ( k ) contains a properly colored l-overlapping Hamilton cycle.
2093523923;The Robust Cold Standby Redundancy Allocation in Series-Parallel Systems With Budgeted Uncertainty;2015.0;[];"This paper studies a redundancy allocation problem (RAP) with cold standby strategy in non-repairable series-parallel systems. We assume that the components’ reliabilities are uncertain values in a budgeted uncertainty set, with unknown probability distributions. Because the system reliability is a nonlinear function of the components’ reliabilities, classical robust optimization approaches cannot be directly applied to construct the robust counterpart of this problem. Therefore, this paper for the first time proposes linear mixed integer programming (MIP) and binary equivalent models for the cold standby RAP; and by exploiting the problem structure, robust counterparts are developed to deal with budgeted uncertainty in this problem. Then, two exact solution methods are proposed: one of them solves a MIP model iteratively in a Bendersu0027 decomposition framework, and the other one solves a single binary linear model. The validity and the performance of the proposed approach are tested through a Monte Carlo simulation, and computational results."
2093697352;Automatic highlights extraction for drama video using music emotion and human face features;2013.0;[];This paper describes a novel system that uses music emotion and human face as features for automatic highlights extraction for drama video. These high-level audiovisual features are used because music evokes emotion response from the viewer and characters express emotion on their faces. In addition, a novel scheme is developed to improve the accuracy of music emotion recognition in drama video. Specifically, emotion recognition is performed not on the input audio signal but on the noise-free music available from the album of the incidental music, with the presence of incidental music detected by an audio fingerprint technique. Besides the conventional subjective evaluation, we propose a new metric for quantitative performance evaluation of highlights extraction. Experiments conducted over four different types of drama videos demonstrate that the proposed system significantly outperforms baseline ones in terms of both subjective and objective measures.
2094056275;Texture classification using texture spectrum;1990.0;[];   Pursuing our previous study where the Texture Spectrum method has been proposed for texture analysis, the purpose of this paper is to demonstrate the usefulness of the Texture Spectrum for texture classification. Promising results are obtained when applying the Texture Spectrum to classify four of Brodatzu0027s natural images.
2094563761;Distinct MEG correlates of conscious experience, perceptual reversals and stabilization during binocular rivalry.;2014.0;[];During binocular rivalry, visual perception alternates spontaneously between two different monocular images. Such perceptual reversals are slowed or halted if stimuli are presented intermittently with inter-stimulus intervals larger than ~ 400 ms — a phenomenon called stabilization. Often, the neural correlates of reversal and stabilization are studied separately, and both phenomena in turn are studied separately from the neural correlates of conscious perception. To distinguish the neural correlates of perceptual content, stabilization and reversal, we recorded MEG signals associated with each in the same group of healthy humans observing repeated trials of intermittent presentation of a dichoptic stimulus. Perceptual content correlated mainly with modulation of stimulus-specific activity in occipital/temporal areas 150–270 ms after stimulus onset, possibly reflecting inhibition of the neural populations representing the suppressed image. Stability of perception reflected a gradual build-up of this modulation across at least 10 trials and was also, to some extent, associated with parietal activity 40–90 ms and 220–270 ms after stimulus onset. Perceptual reversals, in contrast, were associated with parietal (150–270 ms) and temporal (150–210 ms) activity on the trial before the reversal and a gradual change in perception-specific activity in occipital (150–270 ms) and temporal (220–420 ms) areas across at least 10 trials leading up to a reversal. Mechanistically, these findings suggest that stability of perception during rivalry is maintained by modulation of activity related to the two monocular images, and gradual adaptation of neuronal populations leads to instability that is eventually resolved by signals from parietal and late sensory cortices.
